osver,release,arch,date,title,kb,updateID,files,sha1
10,22H2,x64,2025-01,2025-01 Cumulative Update Preview for .NET Framework 3.5, 4.8 and 4.8.1 for Windows 10 Version 22H2 for x64 (KB5050593),KB5050593,8a99b47a-15bb-4fa5-b6f9-163f3893c8d8,['https://catalog.s.download.windowsupdate.com/d/msdownload/update/software/updt/2024/12/windows10.0-kb5050576-x64-ndp481_27ae4c3d2373fe4005f42b3a46db794d24196770.msu', 'https://catalog.s.download.windowsupdate.com/d/msdownload/update/software/updt/2024/12/windows10.0-kb5050579-x64-ndp48_ae3f54c8fcbd70fbe43dc6bb98747f50fe6daac4.msu'],['27ae4c3d2373fe4005f42b3a46db794d24196770', 'ae3f54c8fcbd70fbe43dc6bb98747f50fe6daac4']
10,22H2,x64,2025-03,2025-03 Cumulative Update Preview for .NET Framework 3.5, 4.8 and 4.8.1 for Windows 10 Version 22H2 for x64 (KB5055063),KB5055063,742ad759-731d-43be-bb58-e1885b5ea31c,['https://catalog.s.download.windowsupdate.com/d/msdownload/update/software/updt/2025/02/windows10.0-kb5054978-x64-ndp481_90f8e513a76e21cdc5cf4c7ca413acad3fb9585d.msu', 'https://catalog.s.download.windowsupdate.com/d/msdownload/update/software/updt/2025/02/windows10.0-kb5054977-x64-ndp48_619cacc2e7882282c01a0a7f92fbd42c0ca2ef06.msu'],['90f8e513a76e21cdc5cf4c7ca413acad3fb9585d', '619cacc2e7882282c01a0a7f92fbd42c0ca2ef06']
10,22H2,x64,2025-04,2025-04 Cumulative Update Preview for .NET Framework 3.5, 4.8 and 4.8.1 for Windows 10 Version 22H2 for x64 (KB5057056),KB5057056,6604cea4-ffa0-49ab-b56a-32abe156a2de,['https://catalog.s.download.windowsupdate.com/c/msdownload/update/software/updt/2025/03/windows10.0-kb5056578-x64-ndp481_069b71dfcf1b8110fc49eeb54b8bd6271ff9a030.msu', 'https://catalog.s.download.windowsupdate.com/c/msdownload/update/software/updt/2025/03/windows10.0-kb5056577-x64-ndp48_c9ed1bb4f9ed43fc65d4e46d15b1e9230f9a7582.msu'],['069b71dfcf1b8110fc49eeb54b8bd6271ff9a030', 'c9ed1bb4f9ed43fc65d4e46d15b1e9230f9a7582']
11,22H2,x64,2024-01,2024-01 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5034123),KB5034123,8d160928-77e1-4f94-b463-07b4ef5f9c17,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/a9f5de65-91c3-47e7-b987-0ba0468699b8/public/windows11.0-kb5034123-x64_d82c9af459245e90b5bf897f15a72cf810819f31.msu'],['d82c9af459245e90b5bf897f15a72cf810819f31']
11,22H2,x64,2024-02,2024-02 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5034765),KB5034765,111192bf-4d32-40c7-bdc7-3e8761122147,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/bde66034-3c41-4fca-992a-54d476045855/public/windows11.0-kb5034765-x64_0b9338c4ace818aa52dbef7f674250aeb341f0f1.msu'],['0b9338c4ace818aa52dbef7f674250aeb341f0f1']
11,22H2,x64,2024-03,2024-03 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5035853),KB5035853,45aa3f3d-ff85-4ac3-a537-bd1c2f346cda,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/594b22d5-84c3-4665-bdc7-3167c91759b9/public/windows11.0-kb5035853-x64_8ca1a9a646dbe25c071a8057f249633a61929efa.msu'],['8ca1a9a646dbe25c071a8057f249633a61929efa']
11,22H2,x64,2024-04,2024-04 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5036893),KB5036893,6ef36999-1ba5-406c-9126-355f3af37d60,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/d71a2eec-ae7c-4873-822d-e1afbcd52312/public/windows11.0-kb5036893-x64_f8c0bdc5888eb65b1d68b220b0b87535735f1795.msu'],['f8c0bdc5888eb65b1d68b220b0b87535735f1795']
11,22H2,x64,2024-05,2024-05 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5037771),KB5037771,d7d47bfa-d677-467d-a1fe-00572fe4effb,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/954d215c-85b0-41d9-8e85-04ee019234e2/public/windows11.0-kb5037771-x64_19a3f100fb8437d059d7ee2b879fe8e48a1bae42.msu'],['19a3f100fb8437d059d7ee2b879fe8e48a1bae42']
11,22H2,x64,2024-06,2024-06 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5039212),KB5039212,15cddec9-ad48-4f0f-bc76-0f60359a5f6d,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/a2fe5398-6f24-46ee-a533-372dc30bfd82/public/windows11.0-kb5039212-x64_2b67855a5e73c7a873e6bdca512c8c106b429196.msu'],['2b67855a5e73c7a873e6bdca512c8c106b429196']
11,22H2,x64,2024-07,2024-07 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5040442),KB5040442,acae581d-b0b0-4afe-b364-c1917809fe42,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/e473615b-077f-40b2-96c2-fa6d3da5c5c7/public/windows11.0-kb5040442-x64_c1ba0e4607fd0ee46254a625c55438ffb70edcd0.msu'],['c1ba0e4607fd0ee46254a625c55438ffb70edcd0']
11,22H2,x64,2024-08,2024-08 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5041585),KB5041585,37ac4615-6919-4fad-9270-c3da9c83ce67,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/38b0e2e0-267e-4a3f-b940-3ddf2fe60f5e/public/windows11.0-kb5041585-x64_319b34bb6f8f9053c7cc09e635e541931fbbb111.msu'],['319b34bb6f8f9053c7cc09e635e541931fbbb111']
11,22H2,x64,2024-09,2024-09 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5043076),KB5043076,188bfa88-9b89-41e3-bf88-6eb01952da0e,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/dc60ae4b-5d78-4c43-85cd-a5c20d15f039/public/windows11.0-kb5043076-x64_1089da37890b9c59fb12de64b729810ececb3bc6.msu'],['1089da37890b9c59fb12de64b729810ececb3bc6']
11,22H2,x64,2024-10,2024-10 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5044285),KB5044285,53db4e9a-aba4-42ea-ba09-6e1d915bb858,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/efc7cb12-b1e3-46f5-add2-8827a02aacb8/public/windows11.0-kb5044285-x64_0879eebfa8d66123e40f2c2614bcfd16d053abe3.msu'],['0879eebfa8d66123e40f2c2614bcfd16d053abe3']
11,22H2,x64,2024-11,2024-11 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5046633),KB5046633,a24f18ff-69be-4203-bf35-abce4efd4a22,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/e3c8989c-3de1-42fc-830f-b9391a54ca25/public/windows11.0-kb5046633-x64_7786ad346f943a32ab22a212c587314487fdf423.msu'],['7786ad346f943a32ab22a212c587314487fdf423']
11,22H2,x64,2024-12,2024-12 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5048685),KB5048685,01ddba48-46ad-4f87-955d-acd96a843c5d,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/d2584a30-89ea-4236-af04-2585566deaa6/public/windows11.0-kb5048685-x64_f1967f623976c41d20deab623317c4855e9d111a.msu'],['f1967f623976c41d20deab623317c4855e9d111a']
11,22H2,x64,2025-01,2025-01 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5050021),KB5050021,1a1cbc1d-9756-453e-a531-d74cf5174b05,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/db0d5972-d5ac-4706-ae45-d2fb38680308/public/windows11.0-kb5050021-x64_d1c06c1c0d32a7ff8879f1e2a386d26df113a227.msu'],['d1c06c1c0d32a7ff8879f1e2a386d26df113a227']
11,22H2,x64,2025-02,2025-02 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5051989),KB5051989,03624940-0732-4d06-9891-898d5af7558f,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/1a498d43-5bb1-4341-b7a8-6a025393173e/public/windows11.0-kb5051989-x64_ce6a034d2385b0623c3182cf396755ef5ad05483.msu'],['ce6a034d2385b0623c3182cf396755ef5ad05483']
11,22H2,x64,2025-03,2025-03 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5053602),KB5053602,cce6ab6a-e218-42a1-8a60-f85e875427be,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/cf6a62b9-4c7f-4703-aeb7-9ef0df5f29f1/public/windows11.0-kb5053602-x64_c1dc9c521f329ff91d92ab59713cb0f01959fa4e.msu'],['c1dc9c521f329ff91d92ab59713cb0f01959fa4e']
11,22H2,x64,2025-04,2025-04 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5058919),KB5058919,d067274d-bd29-4d64-8b89-2fe7049eb799,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6bf92864-9782-41c0-b9f1-17249bf2ccc6/public/windows11.0-kb5058919-x64_2a7c6f541be7567bd1fa9bb7342e4b255f8ce339.msu'],['2a7c6f541be7567bd1fa9bb7342e4b255f8ce339']
11,22H2,x64,2025-05,2025-05 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5062170),KB5062170,fbeb507e-303e-44be-a944-d50ced9bf6a6,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/5eee018b-0ab4-4be7-8058-5159e690e8e1/public/windows11.0-kb5062170-x64_8cbbed2c36ad0e3fcc9b4799c1514aa1d680837b.msu'],['8cbbed2c36ad0e3fcc9b4799c1514aa1d680837b']
11,22H2,x64,2025-06,2025-06 Cumulative Update for Windows 11 Version 22H2 for x64-based Systems (KB5060999),KB5060999,a052b115-c6a9-43b8-b5e8-b875044a5d34,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2d95371b-cbad-4376-a5aa-f228c1c4f04b/public/windows11.0-kb5060999-x64_99e39c1cf8a8976d9b3313efb38069876c417f70.msu'],['99e39c1cf8a8976d9b3313efb38069876c417f70']
11,22H2,x64,2024-01,2024-01 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5034204),KB5034204,bb0ad074-2ef6-422e-8e31-20778a521718,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b5338f04-2ce1-4a9a-8fbd-9898718ab868/public/windows11.0-kb5034204-x64_6b5acf2782f8f21cdd4d0f790b18054eed2c207f.msu'],['6b5acf2782f8f21cdd4d0f790b18054eed2c207f']
11,22H2,x64,2024-02,2024-02 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5034848),KB5034848,121b2915-73f9-48bc-93ba-65670cc5bfba,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/685e3070-7070-4d91-824d-93087046dc76/public/windows11.0-kb5034848-x64_0aec202b757272ccec67160be23068b6b7bf2c72.msu'],['0aec202b757272ccec67160be23068b6b7bf2c72']
11,22H2,x64,2024-03,2024-03 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5035942),KB5035942,62327e2c-6538-48ce-85dd-3fb92d12a43c,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/396ddabf-b27a-451e-a898-31d0427a36f7/public/windows11.0-kb5035942-x64_3f37174fadabd9d29ffe92a92b3422557586f645.msu'],['3f37174fadabd9d29ffe92a92b3422557586f645']
11,22H2,x64,2024-04,2024-04 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5036980),KB5036980,b2b28fa7-71f1-4c63-82c5-517ace72a607,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2d5c57ac-c22e-4ab9-8309-4c911ee9df9f/public/windows11.0-kb5036980-x64_6bfd0dfab47b1e42a5235ebff07e37700b72269c.msu'],['6bfd0dfab47b1e42a5235ebff07e37700b72269c']
11,22H2,x64,2024-05,2024-05 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5037853),KB5037853,8614eedc-3d75-435f-b018-aea7417ebec1,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/3383e837-002f-42dd-9d0d-f6e81825cb34/public/windows11.0-kb5037853-x64_ea5982b12f310485854313cb8564e03a2735e355.msu'],['ea5982b12f310485854313cb8564e03a2735e355']
11,22H2,x64,2024-06,2024-06 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5039302),KB5039302,97b8ea7c-81c9-48e1-9c1e-d83889dd5fe7,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/be244dcf-5473-45e8-8ccd-7cd10eb155d0/public/windows11.0-kb5039302-x64_de6d51e21e8c3f350858d9c5d5fc3d0882cec8ca.msu'],['de6d51e21e8c3f350858d9c5d5fc3d0882cec8ca']
11,22H2,x64,2024-07,2024-07 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5040527),KB5040527,1f164ca3-3ddc-4876-b5db-3786825b1fc3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/92ac27d7-6832-4bac-8205-922458d3df2b/public/windows11.0-kb5040527-x64_4713766dc272c376bee6d39d39a84a85bcd7f1e7.msu'],['4713766dc272c376bee6d39d39a84a85bcd7f1e7']
11,22H2,x64,2024-08,2024-08 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5041587),KB5041587,fd00d356-4d8a-41f4-8f6f-be2cdf35149f,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b5018be6-9949-4fbd-8f54-dc9ab35336f5/public/windows11.0-kb5041587-x64_7ac0f48e6f3852a44dce48c384c3202561b4570f.msu'],['7ac0f48e6f3852a44dce48c384c3202561b4570f']
11,22H2,x64,2024-09,2024-09 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5043145),KB5043145,f9f0f113-2cae-47f0-ab1e-36910e682899,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/edab4f93-6e86-43d8-96ea-e831f74e7c20/public/windows11.0-kb5043145-x64_ddcc749d840fbc38cdf0ccb34310017acad1d986.msu'],['ddcc749d840fbc38cdf0ccb34310017acad1d986']
11,22H2,x64,2024-10,2024-10 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5044380),KB5044380,3cbf01aa-02f7-4b95-891f-9e51e94a16ab,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/1aad0aea-5ed1-4991-855c-d25f860ed071/public/windows11.0-kb5044380-x64_2935c0da007587832f20c51abae1d6f8c68155ca.msu'],['2935c0da007587832f20c51abae1d6f8c68155ca']
11,22H2,x64,2024-11,2024-11 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5046732),KB5046732,276823d2-feb9-4faa-90db-2b757858e35a,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/5fc94007-ed0e-491f-9703-1c18dfb738d2/public/windows11.0-kb5046732-x64_1bf296dfb373b6d12bcf97bb6f1ef335cbfaeb07.msu'],['1bf296dfb373b6d12bcf97bb6f1ef335cbfaeb07']
11,22H2,x64,2025-01,2025-01 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5050092),KB5050092,650e9000-2888-4c96-9873-c493e10ef615,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/04e9336e-a2a4-4c79-bc80-6637aa1e324c/public/windows11.0-kb5050092-x64_c39a23f5af321bfde157df2235392ef4dd56ab20.msu'],['c39a23f5af321bfde157df2235392ef4dd56ab20']
11,22H2,x64,2025-02,2025-02 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5052094),KB5052094,73b9638c-351a-4701-9f5e-7dc77bc1a42a,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/23fc3e11-c882-440a-b204-3fd16c443443/public/windows11.0-kb5052094-x64_52adea5d5c4029eb04c8766822416804968a472b.msu'],['52adea5d5c4029eb04c8766822416804968a472b']
11,22H2,x64,2025-03,2025-03 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5053657),KB5053657,50bb95a7-baea-46c9-8931-f09551b571c4,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/c5ac1cbd-8f3e-4386-9431-12f395076414/public/windows11.0-kb5053657-x64_7d1dafedaa44af1bbdbfb844ebe3fe39cb1ca31f.msu'],['7d1dafedaa44af1bbdbfb844ebe3fe39cb1ca31f']
11,22H2,x64,2025-04,2025-04 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5055629),KB5055629,46dcbbd6-fe14-49ce-a391-9e8ac2cafcda,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/902e1f4c-fea6-43c8-8aa0-255283898578/public/windows11.0-kb5055629-x64_752d08c8dc04348ac36eb1b01fd9b99afb973911.msu'],['752d08c8dc04348ac36eb1b01fd9b99afb973911']
11,22H2,x64,2025-05,2025-05 Cumulative Update Preview for Windows 11 Version 22H2 for x64-based Systems (KB5058502),KB5058502,b390215d-ff97-493d-8d43-9f9425ee0ad3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/2a841716-9fcb-40ac-b0cd-1b9233ea226a/public/windows11.0-kb5058502-x64_515a40bae4ef0b9687ca2c48fbf3506b01bcf225.msu'],['515a40bae4ef0b9687ca2c48fbf3506b01bcf225']
11,22H2,arm64,2024-01,2024-01 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5034123),KB5034123,6c692cbd-ac01-403c-883e-4f8ed30ea4cc,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/8bc037da-84eb-4723-9ab1-c09d63b2eec3/public/windows11.0-kb5034123-arm64_d1df9356d164eba821cee9e3e8f324b5ad629555.msu'],['d1df9356d164eba821cee9e3e8f324b5ad629555']
11,22H2,arm64,2024-02,2024-02 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5034765),KB5034765,634c426f-1b84-47d4-a3e1-e08c8be0c9ec,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/043db5c7-c1ab-4d46-86d9-f267dc4e49ea/public/windows11.0-kb5034765-arm64_fc7d3e28411415e20bd85457f3d20be61ea44fd5.msu'],['fc7d3e28411415e20bd85457f3d20be61ea44fd5']
11,22H2,arm64,2024-03,2024-03 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5035853),KB5035853,7cea849a-f88c-47e2-990d-75d73ce78c91,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/72ba502a-7982-471c-aad2-355efddbff61/public/windows11.0-kb5035853-arm64_076c009bca80cfa85272bd50d65951c2f663fcc5.msu'],['076c009bca80cfa85272bd50d65951c2f663fcc5']
11,22H2,arm64,2024-04,2024-04 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5036893),KB5036893,56730aa3-eaf9-4d49-a628-e7c7f811ca61,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/15ffd217-6f3e-4389-b28e-a5c8fcd2e6f2/public/windows11.0-kb5036893-arm64_e22677ce6cd097e3c667acbf530ab788596c094a.msu'],['e22677ce6cd097e3c667acbf530ab788596c094a']
11,22H2,arm64,2024-05,2024-05 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5037771),KB5037771,14416d55-9e57-4da7-808b-9e0e85e97304,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/6bc8ced5-9603-42ee-96c3-6283d6d91c9d/public/windows11.0-kb5037771-arm64_5b577d13cfe26e4ce3661707d025c985ca0a39fb.msu'],['5b577d13cfe26e4ce3661707d025c985ca0a39fb']
11,22H2,arm64,2024-06,2024-06 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5039212),KB5039212,68e5d6ad-2ea2-4635-a73a-607ec6e9484b,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/8a00e6d1-13b7-4976-9c7c-3930eb5d3331/public/windows11.0-kb5039212-arm64_e10b09f98be281824ff87fa9facb36f44e1945a7.msu'],['e10b09f98be281824ff87fa9facb36f44e1945a7']
11,22H2,arm64,2024-07,2024-07 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5040442),KB5040442,5e6899bc-ec5c-4754-bb30-65db6d623533,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/0a4da5a0-48ae-4f6a-9734-6393b57c5bf3/public/windows11.0-kb5040442-arm64_b79a19e64ac34740f8680d8f662e9ad99fb3ed0c.msu'],['b79a19e64ac34740f8680d8f662e9ad99fb3ed0c']
11,22H2,arm64,2024-08,2024-08 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5041585),KB5041585,40214ea9-6e61-4752-bb9e-c4ee4d230029,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/0817604b-088c-48cf-8631-29ac1d891caf/public/windows11.0-kb5041585-arm64_b434d8b0962e4cd509d4a76c389adbe50da56036.msu'],['b434d8b0962e4cd509d4a76c389adbe50da56036']
11,22H2,arm64,2024-09,2024-09 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5043076),KB5043076,66e34260-ce9f-4e35-9197-ac2a5183efbf,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/227767f4-5005-4fa3-892f-e6a71e19c4bc/public/windows11.0-kb5043076-arm64_90ca3459279f7034b86293dd12700b8e8ce4ef48.msu'],['90ca3459279f7034b86293dd12700b8e8ce4ef48']
11,22H2,arm64,2024-10,2024-10 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5044285),KB5044285,5a53a36d-766d-4569-b96a-769b39a2cac3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/d2eb873b-f86f-4f47-93d6-d9451451fa99/public/windows11.0-kb5044285-arm64_b1825c723f9bcb1638326dd8badd1a9ccc54e78e.msu'],['b1825c723f9bcb1638326dd8badd1a9ccc54e78e']
11,22H2,arm64,2024-11,2024-11 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5046633),KB5046633,58c0aeee-31f9-4ed1-a34b-5a83cc36eb72,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/9c39c68e-8c2d-4592-a12f-7e48e85e6d50/public/windows11.0-kb5046633-arm64_d272a19af022fea5ed0f50a3591f4d9a7fd60774.msu'],['d272a19af022fea5ed0f50a3591f4d9a7fd60774']
11,22H2,arm64,2024-12,2024-12 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5048685),KB5048685,c5b21ea0-bddb-4444-8e02-6a03aaf17aff,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/ddc040e4-0aae-467b-9783-006fa2571b5c/public/windows11.0-kb5048685-arm64_1db4b735601d5bfdb3c42ab88abb5fe45d85280c.msu'],['1db4b735601d5bfdb3c42ab88abb5fe45d85280c']
11,22H2,arm64,2025-01,2025-01 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5050021),KB5050021,3656bbf4-5155-4db3-9875-1cbf9f69f4bf,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/8ce7bc4e-0832-4954-b2ff-4afda05b55a3/public/windows11.0-kb5050021-arm64_6f8c64e63fc619e78e6640226465a2520c090a83.msu'],['6f8c64e63fc619e78e6640226465a2520c090a83']
11,22H2,arm64,2025-02,2025-02 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5051989),KB5051989,ac326c51-2916-4975-b36b-2777a8f4eb7f,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/b743abef-7992-4fbc-8101-8bb75758faba/public/windows11.0-kb5051989-arm64_4299ee1a28144074d40f81ca36b154556c06b598.msu'],['4299ee1a28144074d40f81ca36b154556c06b598']
11,22H2,arm64,2025-03,2025-03 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5053602),KB5053602,b6b23c31-4adf-4953-ba7a-e59c256b3033,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/de12a7c8-8fd1-4b3a-82d9-a022d00210ac/public/windows11.0-kb5053602-arm64_2c00be9b4decfb46c525db273c833b5fe5d3019c.msu'],['2c00be9b4decfb46c525db273c833b5fe5d3019c']
11,22H2,arm64,2025-04,2025-04 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5058919),KB5058919,27aa7b17-cfaf-48ab-96bf-d64774f6d5a3,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/9289d370-53ed-4f07-869b-dd6ec676f555/public/windows11.0-kb5058919-arm64_957a1440d925ff379da3682d0dd8cb367dbc904c.msu'],['957a1440d925ff379da3682d0dd8cb367dbc904c']
11,22H2,arm64,2025-05,2025-05 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5062170),KB5062170,0dfd0f15-4c5b-40d3-a047-9cfb1c091835,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/5dc11ebc-21a5-474f-b05c-518bc301d414/public/windows11.0-kb5062170-arm64_4fd666188ca8f031624ac397b63ea775dc9b9891.msu'],['4fd666188ca8f031624ac397b63ea775dc9b9891']
11,22H2,arm64,2025-06,2025-06 Cumulative Update for Windows 11 Version 22H2 for arm64-based Systems (KB5060999),KB5060999,0fcd50aa-1e6a-4bce-ab10-7163a8c58ccd,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/aff85e8b-19f0-4003-9bf2-21566b3d158f/public/windows11.0-kb5060999-arm64_36b346ae9ba79d36d8059b1a14a546367b6a9ce8.msu'],['36b346ae9ba79d36d8059b1a14a546367b6a9ce8']
11,22H2,arm64,2024-01,2024-01 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5034204),KB5034204,df941a05-351f-4cab-9b7d-a18440f36a21,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/a241def2-d42f-4478-b437-2513d39c157e/public/windows11.0-kb5034204-arm64_241e233286ff20cb7f7167ead894ba6aceaf5c6f.msu'],['241e233286ff20cb7f7167ead894ba6aceaf5c6f']
11,22H2,arm64,2024-02,2024-02 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5034848),KB5034848,7884adea-863b-4402-850c-96818435f633,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/e129fa1c-8e74-41ac-8057-64046dab50da/public/windows11.0-kb5034848-arm64_21d0dc64093fda87e7ab6912b090ccb791fa9225.msu'],['21d0dc64093fda87e7ab6912b090ccb791fa9225']
11,22H2,arm64,2024-03,2024-03 Cumulative Update Preview for Windows 11 Version 22H2 for arm64-based Systems (KB5035942),KB5035942,05c7d3e7-76d7-4afd-b320-63a14dcb64bd,['https://catalog.sf.dl.delivery.mp.microsoft.com/filestreamingservice/files/62ae3fb7-46cc-4385-8ae8-477175023ca1/public/windows11.0-kb5035942-arm64_474dccf5d9754dc625a6373318030776a723c6fc.msu'],['474dccf5d9754dc625a6373318030776a723c6fc']
